2008110210_00005045_W,"è¡ä¹±ç«åå¿é² uronelle mobile áâá¶âá³âã¼áã¼ tumview tumblr gallery .zg_div {margin:0px 5px 5px 0px; width:117px;} .zg_div_inner {border: solid 1px #000000; background-color:#000000; color:#666666; text-align:center; font-family:arial, helvetica; font-size:11px;} .zg_div a, .zg_div a:hover, .zg_div a:visited {color:#3993ff; background:inheritâ !important; text-decoration:noneâ !important;} zg_insert_badge = function() { var zg_bg_color = '000000'; var zgi_url = ''+zg_bg_color+'&zg_person_id=22911482%40n07'; document.write(''); if (document.getelementbyid) document.write('what is this?'); } zg_togglewhat = function() { document.getelementbyid('zg_whatdiv').style.display = (document.getelementbyid('zg_whatdiv').style.display != 'none') ? 'none' : 'block'; document.getelementbyid('zg_whatlink').style.display = (document.getelementbyid('zg_whatdiv').style.display != 'none') ? 'none' : 'block'; return false; } www.flickr.comzg_insert_badge();this is a flickr badge showing public photos and videos from urone317. make your own badge here. if (document.getelementbyid) document.getelementbyid('zg_whatdiv').style.display = 'none'; _uacct = ""ua-3138167-2""; urchintracker();",spam,no info,"css, javascript","after removing this characters, no valuable informations"
2008110214_00000106_W,russie sur yahoo! actualités.,spam,no info,,
2008110223_00016574_W,"oilers-flyers sum posted in: philadelphia flyers full story: foxsports.com news for flyers sunday, november 02 2008 edmonton 2 3 0-5 philadelphia 1 2 1-4 first period-1, edmonton, cole 2 (moreau, strudwick), 9:10. 2, philadelphia, knuble 6 (s.gagne, richards), 10:52 (pp). 3, edmonton, hemsky 1 (smid, gilbert), 12:27. second period-4, edmonton, hemsky 2 (gilbert, smid), 4:26. 5, philadelphia, coburn 2 (timonen, hartnell), 8:10 (pp). 6, edmonton, souray 3 (gagner, gilbert), 10:21 (pp). 7, edmonton, penner 3 (souray, hemsky), 11:52. 8, philadelphia, carter 9 (sbisa), 18:43 (pp). ( full story ) send to a friend leave a comment no comments yet, be the first! type in your comments to post recent links in philadelphia flyers ","lists, spam",no info,,
2008110317_00032437_W,"we need to be more sober and realistic! dont fall into the trap of electoral propagandhists!! i am yet to see an aggressive hindu !! i am not at all convinced by reports of the media that is notorious for hype, spin and hitlerian lies. they are part of the anti-hindu gang that want to perpetuate colonialism - now neo-colonialism!! ",text,,,
2008110320_00018686_W,"newpaper october 10, 2008 posted by grandfeast in trackback here is the virtual newspaper and im excited about the 3 year anniversary. as you know my penguin is over 600 days old! im excited. ",spam,no info,,
2008110321_00008012_W,"global paradigms political and economic analysis tough tasks and challenges ahead for next us president business times - 04 nov 2008 by leon hadar washington correspondent in one of the famous scenes in the 1972 film the candidate, robert redford who has just won a race for a senate seat from california, surrounded by celebrating supporters during a victory party, pulls his press secretary into a room while throngs of journalists clamour outside, and then asks him: 'marvin. . . what do we do now?' it's quite clear that whoever wins this year's us presidential race today is not going to pose that question to his aide. instead, he is more likely to ask his adviser: 'what do we do first?' indeed, after confronting what amounts to be an existential threat to us national interests - a devastating economic crisis and two long and costly wars - the next occupant of the white house might end up wondering whether his victory in the 2008 presidential race was such a good news. for all practical purposes, the winner, even before he is inaugurated as the next president on jan 20, 2009, will be sucked immediately into perfect geo-strategic and economic storms. ask any good economist for an advice on how to contain the global financial crisis or discuss with any bright military strategist how the united states could win in iraq and/or afghanistan. in both cases the response would be very similar: 'i don't know.' and that is clearly not the kind of answer that the new president expects to get from his advisers during the most difficult presidential transition period since franklin d roosevelt was preparing to replace president herbert hoover, in the midst of the post-1929 financial crash and the ensuing great depression. just as americans are preparing to go to the polls today, the government reported that the us economy was officially in a recession after contracting from july through september. and it was also clear that the financial crisis was starting to affect the 'real economy'. consumer spending dipped for the first time in 17 years, and most economists expected the drop in economic activity to put added pressure on main street in the form of more bankruptcies, more layoffs and even less spending. more specifically, there are concerns that as credit card companies face a financial squeeze and continue raising their fees, consumers will further cut their spending to an all-time low, bringing economic activity to a near halt. it was a combination of the 'wealth effect' that resulted from a bullish stock market, the appreciating value of homes and the availability of credit cards that had driven the spend-like-crazy mood of the american consumers in the past two decades and provided the country's economy with its powerful engine. now that engine is dead, creating a vicious downward economic circle of falling housing prices, shrinking credit, falling business orders and rising layoffs and bankruptcies, that lead to more shrinking in consumer spending. as the new white house occupant deals with this depressing reality, he will realise the options available to him are few. the spread of the financial contagion to other parts of the world and the rise in the value of the us dollar make it difficult for the us economy to export its way out of the recession. that suggests that the next president would have no choice but to rely on fiscal policies, including huge increases in government spending, to try containing the crisis. and if the troubles in the economy are not enough, the new president will be facing a vast array of geo-strategic crises at a time when the us military is overstretched in costly wars in iraq and afghanistan and as congress is expected to press for major cuts in defence spending. 'after the new president-elect's excitement subsides after winning the election, it is going to be dampened somewhat when he begins to focus on the realities of the myriad challenges,' said mike mcconnell, the director of national intelligence, in a speech last week. in addition to the expected threats, 'there is always surprise', he added, noting that the first months of a new presidency are a 'period of most vulnerability', pointing out that terrorist attacks occurred during the first year of the administrations of george w bush and bill clinton. in addition, mr mcconnell and other experts expect that the new president will also have to deal with the challenge posed to us global supremacy by the increasing economic and military power of china, india and russia. and there is also a concern that the expanding global economic crisis combined with climate change could also exacerbate problems such as food shortages and civil unrest, and lead to more violence around the world, especially in sub-saharan africa and parts of latin america. in fact, when one considers it might be a mission impossible for anyone to resolve most of these problems, the next president may end up concluding that winning the election was actually the bad news.",text,,,
2008110400_00026862_W,"world of sport australian cricket empire crumbling? #89 is as funny as a fart in a phone box and as welcome as a dose of herpes. seems to disloike aussies and dick(!) in particular... please, please don't call me kiwi, that hurts. born and bred in the emerald city. just dislike brain dead would be comedians / comediennes like dickie. disclaimer the thorn tree is provided ""as is"". lonely planet does not verify or endorse any information on the thorn tree, and we are not responsible for any loss or inconvenience suffered in connection with use of the thorn tree or its content. be very careful before relying on anything said on the thorn tree. exercise common sense, make your own inquiries and get expert advice. this is especially important with the health branch - the only source of our medical knowledge is dr kildare reruns, and postings may not be from medical professionals.   the names of towns, cities and countries change through history. so what happens if the place you grew up in changes its name?   our thread of the day starts as a question about a national song, and becomes a fascinating chat about the history and context of national anthems and other words and music that have come to represent us.   our thread of the day comes from alloallo3, who asks why people behave differently on virtual forums, such as thorn tree.   in our thread of the day one of our thorn tree travellers wonders aloud how australians and new zealanders can head off around the world for such lengths of time.   tis' the season, as more thorn tree-ers plan to gather for a pissup, this time in oregon.   with all eyes on the white house this week, we asked lauren, one of www.lonelyplanet.tv's contributors, to check out life beyond capitol hill.   the names of towns, cities and countries change through history. so what happens if the place you grew up in changes its name?   thorn tree-ers in the portsmouth, new hampshire area, take note. there's a pissup in your neck of the woods on saturday november 1st. messages: 50,776 last message posted at: messages: 22,888 last message posted at: messages: 22,159 last message posted at: messages: 21,590 last message posted at: messages: 21,042 last message posted at: messages: 20,439 last message posted at: press room business to business ",text,,,
2008110405_00024538_W,"balenciaga spring summer 2009 women paris , the balenciaga fashion designer, is very professional and he made in this season ( spring summer 2009 women ), a great innovative collection. the first part of the runway, they are wearing a short dress which on the top there is a fabric stretched from the plain middle to the end making some drapes. the clothes on the beginning are very plain without any prints on them. the colours are very smooth. there aren't curves on this clothes, they are very square. you can notice some jackets, differents ones, because they are very colored and brilliant, and the coulours change with the lights. they were made by uncommon cuts. and i say the same for the trousers. the men part is not different of the women. they were wearing suits with uncommon cuts and without curves. but you can notice they are still classics, but a little bit more contemporary. the second women's part, the runway goes to another way. it starts showing up some plain blouses, which are very clean but made by different cuts. the highlight of this part it is the trousers which have a very strange cut, with the black colour hidden by superimposition. and then the dresses start to show up. they have curves and frills now. they are very colored and brilliant as i said before about the jackets. and they have sleeves stuck to the arms, with different fabrics without any brightness. possibly related posts: (automatically generated) ",text,,,
,,,,,
2008120101_00005318_W,"posted by downtowntrader | 6:46 pm | 0 comments â». stock chart analysis dug proshares ultrashort oil & gas (etf)(public, you may not post new threads you informedtrades is dedicated to empowering traders with knowledge. learn more about our mission statement and our content licensing.",spam,sys msg,,
2008120106_00005137_W,"new york - in the past year, 30 percent of u.s. high school students have stolen from a store, and 64 percent have cheated on a test, according to a new, large-scale survey suggesting that americans are too apathetic about ethical standards. educators reacting to the findings questioned any suggestion that today's young people are less honest than previous generations, but several agreed that intensified pressures are prompting many students to cut corners. ""the competition is greater, the pressures on kids have increased dramatically,"" said mel riddle of the national association of secondary school principals. ""they have opportunities their predecessors didn't have [to cheat]. the temptation is greater."" the josephson institute, a los angeles-based ethics institute, surveyed 29,760 students at 100 randomly selected high schools nationwide, both public and private. all students in the selected schools were given the survey in class; their anonymity was assured. michael josephson, the institute's founder and president, said he was most dismayed by the findings about theft. the survey found that 35 percent of boys and 26 percent of girls - 30 percent overall - acknowledged stealing from a store within the past year. one-fifth said they stole something from a friend; 23 percent said they stole something from a parent or other relative. ""what is the social cost of that - not to mention the implication for the next generation of mortgage brokers?"" josephson remarked in an interview. ""in a society drenched with cynicism, young people can look at it and say 'why shouldn't we? everyone else does it.' "" in the survey, 93 percent of the students said they were satisfied with their personal ethics and character, and 77 percent affirmed that ""when it comes to doing what is right, i am better than most people i know."" nijmie dzurinko, executive director of the philadelphia student union, said the findings were not at all reflective of the inner-city students she works with as an advocate for better curriculum and school funding. peter anderson, principal of andover high school in andover, mass., said he and his colleagues had detected very little cheating on tests or internet-based plagiarism. he has, however, noticed an uptick in students sharing homework in unauthorized ways. dishonest habits in a recent survey, more than 1 in 3 boys and one-fourth of girls admitted to stealing from a store within the past year. admitted stealing from a store in the last year: boys: 35% girls: 26% sometimes lied to save money: had cheated on a test: 2006: 60%",text,,,
2008120110_00030662_W,most recent videos,spam,no info,,
2008120117_00009493_W,"india surprised by bombay attacks? [kevin d. williamson] goods: our coastal areas are coming under increased threat from terrorist groups, which have decided to use the sea route to infiltrate into india. they also plan to induct arms and ammunition through the sea routes"" - that is shivraj patil addressing the directors general and inspectors general of police in november 2006. ""we understand they (the terrorists) have been collecting information regarding location of various refineries on or near the indian coastline... some lashkar-e-taiba (let) operatives are also being trained specifically for sabotage of oil installations. there are plans to occupy some uninhabited islands off the country's coastline to use them as bases for launching operations on the indian coast..."" that was the ever-alert home minister in november 2006. ... on november 22, 2008, that is literally on the eve of the attacks in mumbai, he told the police chiefs, ""to control terrorism in the hinterland, we have to see that infiltration of terrorists from other countries does not take place through the sea routes and through the borders between india and friendly countries. the coastlines also have to be guarded through navy, coast guard and coastal police. the states' special branches and the cid should identify the persons forming part of the sleeper cells and lodging in cities and towns and studying in educational institutions and working in industries and professions..."" and four days later, the terrorists, using the exact same sea route, do the exact same thing that these worthies have been warning others about. are they consultants to government or ones running the government? is their job to issue warnings to others or to see that the warnings are acted upon? warning given, the job is done. but that is the fate of warnings in this system. after all, that very sea route was used to smuggle explosives for the blasts across bombay in 1993. were those blasts not warning enough? familiar? perhaps this from richard miniter rings a bell: one of the big myths about the clinton years is that no one knew about bin laden until sept. 11, 2001. in fact, the bin laden threat was recognized at the highest levels of the clinton administration as early as 1993. what's more, bin laden's attacks kept escalating throughout the clinton administration; all told bin laden was responsible for the deaths of 59 americans on clinton's watch. president clinton learned about bin laden within months of being sworn into office. national security advisor anthony lake told me that he first heard the name osama bin laden in 1993 in relation to the world trade center attack. lake briefed the president about bin laden that same year. in addition, starting in 1993, rep. bill mccollum (r., fla.) repeatedly wrote to president clinton and warned him and other administration officials about bin laden and other islamic terrorists. mccollum was the founder and chairman of the house taskforce on terrorism and unconventional warfare and had developed a wealth of contacts among the mujihedeen in afghanistan. those sources, who regularly visited mccollum, informed him about bin laden's training camps and evil ambitions.",text,,,
2008120119_00038627_W,"afp/file - a pkk guerrilla fighter walks into a stone hut in a camp located along the iraq-iran border in the mountains … ankara (afp) - turkish warplanes on monday bombed kurdish rebel targets in northern iraq, the kurdistan workers' party (pkk) rebels in the zap area of the autonomous kurdish-run north of iraq , a statement on the general staff's website said. all the planes returned safely to base after completing their mission, it added, without saying if the raid caused any casualties. has been hitting pkk targets in northern iraq -- with intelligence from ally the united states -- under a fresh one-year mandate which was approved by parliament in october. the previous cross-border air strike was on october 28. ankara charges that 2,000 pkk rebels are holed up in the mountains of northern iraq, where they allegedly enjoy free movement and obtain weapons and explosives for attacks in turkey has often accused the iraqi kurds, who run an autonomous administration in the region, of tolerating and even aiding the pkk, but has said it will still pursue dialogue with them to resolve the problem. kurdish rebels claim responsibility for pipeline blast: report afp viewer save money and time by viewing your files before printing with this low cost full-featured viewer. turkey flight secrets upgrade air seats at coach prices learn how to travel first class. the week in photoscheck out some of the best photos of the week on yahoo! news.",text,,,
2008120120_00022174_W,"please donate!!!! posted december 1, 2008 i have been running the jingle bell run 5k for the arthritis foundation for that past few years. well this year i will not be in town to run it since i will be in las vegas running my 5th marathon of the year! since the arthritis foundation is important to me i've decided to dedicate the last 5k of my marathon (a marathon is 26.2 miles or 42.2 kilometers!!) to the cause. i'd like to raise $750 and i am half way there with less than a week to go!!! ",text,,,
2008120120_00026911_W,"send us your comments. we're working to make ebay easier to use. you have reached your maximum guest watch list limit of 10 items. standard flat rate shipping service hi welcome to my auction... i have up for bid today, an ""all in one, multi-function tool""....stainless steel multi-tool & money clip. 12 great functions..2knives..money clip...scissors...nail file...led flashnight...bottle opener, flathead screwdriver, phillips screwdriver, saw, pliers and wire cutter. this is a great survival tool for everyday life. sorry, this page is not available at this time. ","e-shop, spam",sys msg,,
2008120121_00000067_W,"this is the discussion page for the following site: moonlight whisp...ert/component...it/components/com_zoom/language/lang_english/lang_main_album.php?phpbb_root_path=http:/dhcom.co.kr/zboard/id.txt?? there is currently no text in this page, you can edit this page. retrieved from """,spam,sys msg,,
2008120122_00011422_W,blogtur.com rss feed,spam,no info,,
2008120202_00026782_W,"monday: december 1st,2008 22 minutes ago 1. ate a chocolate for the first day of december from my advent chocolate calendar, these kinds of traditions are special to me and my family. 2. making a dent knitting my friend's scarf for christmas, the clock is ticking. 3. had a day off school today- so grateful 4. wrote in my journal, day one of the 30 day journal writing, that will fill up the remaining pages so i can start fresh for the new year.","lists, text",,,
,,,,,
2009010104_00000183_W,"gender : male status : single age : 27 sign : gemini city : pasadena, los angeles, santa monica, california life well,† what can i say? 2008 was one hell of a year!†!†!† most of you felt the sting† of the econo†mic colla†pse.† i know it had me bent over a barre†l.† but the impor†tant thing† is is that we'†re all still† here,† and we all still† have a chanc†e to be healt†hier and happi†er in 2009.† the great†ness of a perso†n isn'†t measu†red when times† are going† great†.† it's measu†red when the chips† are stack†ed again†st you. what i've come to learn† time and time again† is that when life takes† a turn for the worst†,† the aspec†ts of life you must embra†ce if you wanna† come out on top are the healt†hy habit†s and posit†ive influ†ences† in your life.† they'†ll be there† as long as you keep them aroun†d.† i wanna† take this chanc†e to thank† you all for keepi†ng me aroun†d here in myspa†ce land.† and for that i promi†se to make 2009 an even more aweso†mely motiv†ation†al and infor†matio†n fille†d year to help keep you rocki†n in the right† direc†tion no matte†r whats† goin on in this crazy† world†.†",text,,special chtacter †,
2009010108_00000006_W,"profile ) thursday, january 1st at 2:38am est no comments i agree with the legal conclusions drawn in here), but that's not why i am linking to the article. rather, i am linking to it because it is necessary and important to keep the following firmly in mind concerning the illinois state statute that allows the governor to appoint a senator in the event of a vacancy: the chicago democrats in charge had the opportunity to change this statute, but did not do so because they fear the same thing i anticipate - namely, losing the seat. that fear should not be rewarded by deferring to their desired appointer (pat quinn); their fear should be spotlighted. precisely. a lot of democrats are congratulating themselves over the fact that they are taking rod blagojevich to the woodshed rhetorically, and implying that republicans do not police other republicans as effectively. those bouts of self-adulation would be more believable if there was a scintilla of outrage over the fact that illinois democrats, when given the chance to change the statute in springfield, refused to do so because they were worried that they might lose the seat in a special election.",text,,,
2009010111_00000878_W,show me another » i want to be stylish.... i m little over weight...... i m tall(5.7 inches) nd use to wear jeans and top? i want to be stylish.i m tall(5.7inches) my face is not so bad. nd i use to wear jeans and top. my tummy and side waist are a little fatty ur bmi (body mass index) is 24.8 which is in the normal weight range bmi categories: * underweight = <18.5 * normal weight = 18.5-24.9 * overweight = 25-29.9 * obesity = bmi of 30 or greater en español yahoo! does not evaluate or guarantee the accuracy of any yahoo! answers content.,text,,,
2009010111_00011620_W,"help! my new kitten keeps hissing with my 2 older dogs!is there any tips to keep them together in peace? will it be bad for a new kitten to be home by itself for 12 hours? how much does it cost to get a kitten of 4 months desexed and microchiped,? en español yahoo! does not evaluate or guarantee the accuracy of any yahoo! answers content.",text,,,
2009010113_00022188_W,"welcome to thewebmasterforum.net. you are currently viewing our webmaster forum as a guest! graphics & multimedia for anything related to graphics, video, sound, etc. introductions new members introduce yourself here. suggestions & feedback use this forum to give feedback about the webmaster forum and suggest improvements. this is also the place for questions regarding this forum. total posts 1412 | total topics 358 14 users online :: 3 registered, 0 hidden and 11 guests (based on users active over the past 60 minutes)",spam,sys msg,,
2009010114_00008879_W,recent posts - blip.tv (beta),spam,no info,,
2009010118_00012272_W,"nwt : arsenal away jersey soccer size m or xl you may not post new threads you may not post replies you may not terms of use. the bigsoccer name and logo and 'share the passion!' are service marks of big internet group, llc.",spam,no info,,
2009010307_00000281_W,"january 3, 2009...6:49 am top 5 videos of 2008",spam,no info,,
2009010308_00010213_W,"these are the changes or updates made to the guest operating system installation guide since it was last published: added support for 32-bit netware 6.5 server, support pack 8 on esx server 2.5.5 for which vmware declared support on december 3, 2008. see ""netware 6.5 server"" on page 302.",spam,sys msg,,
2009010315_00015337_W," "" size=""39"" onclick=""highlight(getelementbyid('html-code')); apitrack('copy_image_html');"" /> enviar mediante correo electrónico ",spam,no info,html,wrong html parsing
,,,,,
2009020102_00016549_W,"login with username and password ( why not become a lifetime supporting member of the site with a one-time donation of any amount? your donation entitles you to a ton of additional benefits , including access to exclusive discounts and downloads, the ability to enter monthly free software drawings, and a single non-expiring license key for all of our programs. we'll start this week's news with a little something light hearted. it seems instrument panels have been left unlocked and default passwords left unchanged on many large roadside electronic billboards which has given rise to road sign hacking. we see them everywhere these days, digital signs by the side of the road telling us about road conditions or that we should prepare to stop or that our local bridge might be closed next tuesday from noon to midnight. and if you're like me, you've always just assumed that the message on the signs is legitimate and properly authorized. the major storage manufacturers have agreed to a standardized form of disk encryption based on 128 or 256 bit aes. the trusted computing group (tcg) has released three final specifications for hardware-level data encryption, and virtually all the major storage manufacturers have declared that they intend to adopt the new standards in the near future. self-encrypted disks are already available on the market- seagate has been actively pushing its drivetrust technology for several years-but there was no central standard for drive encryption developers to refer to. the two new encryption standards provide a blueprint for desktop, laptops, and enterprise-level protection, while the third (dubbed the storage interface interactions specification) details how self-encrypted drives should interact with various communication protocols. here) who was denied certain rights at school due to a post on her livejournal labeling school administrators ""douchebags"", a member of conneticut's general assembly has proposed laws to spell out the rights of students and educators regarding free speech on the internet. thursday, we checked in on the case of avery doninger, the former connecticut high school student who was barred from seeking reelection to her student council seat after calling school administrators ""douchebags"" in a livejournal post. as we noted, a federal court has ruled that, given the fuzzy state of the law concerning the scope of school authority over online student speech, doninger can't press her first amendment claim for damages against those who punished her. she plans to appeal that decision, but one state legislator has already declared his intention to introduce a bill establishing separation of blog and state. according to the journal-inquirer, a local paper, former high school teacher gary lebeau, who sits on the state's general assembly, will seek to create a ""bright line"" between speech produced on school computers or sent over school networks-which falls within the school's disciplinary purview-and private speech merely concerning the school. the court had found such a line lacking because "" web sandbox technology under the apache license 2.0, enabling its use in open source projects. microsoft has announced plans to release the code of its web sandbox project under the open source apache software license. this move reflects microsoft's growing interest in contributing to interoperable standards-based web technologies and also demonstrates the company's willingness to adopt well-established open source licenses for its own projects. britain is preparing legislation that will require isps to install a graduated response system to reports of piracy. the uk has officially announced its intention to legislate a ""graduated response"" system for p2p copyright infringement, though it sounds remarkably balanced compared to some proposals; the government insists that the ""availability of legal content in the forms that consumers want"" is actually the most important step content owners can take to address the problem. disconnection of users without a court order appears not to be on the table, either. in a stunning example of how drm comes back to bite the legitimate consumer in the proverbial backside, the pc game gears of war was rendered unplayable for legitimate owners on the 28th when the certificate used in the registration process expired. gamers who tried to play gears of war on the pc thursday ran into a slight snag: it seems that the digital certificate that allows the game to run expired on january 28, 2009. basically that means if you keep your pc's clock up to date, you can no longer play the game. the official epic forum is ablaze with complaints about this issue, as the still-kicking community becomes enraged. the popular 'glider' bot for world of warcraft was ruled to be a 'circumvention device' under the dmca and that the founder of the company who produced it was personally liable for the actions of the company. blizzard notched another victory in its legal campaign against world of warcraft bots when a judge on wednesday ruled that a leading bot violates the digital millennium copyright act. mdy industries llc, the firm that develops and sells the glider bot, already suffered a major setback last summer when the judge granted blizzard summary judgment on several key issues. this week's decision deals with the issues the judge believed could not be decided until the conclusion of this month's trial. the judge ruled that glider violated the dmca's ban on ""circumvention devices,"" and he also found that mdy's founder, michael donnelly, was personally liable for the actions of his firm. i would normally consider stories like this to be sensationalist, but it does include some interesting tidbits about the next generation of botnets. as notable as the sustained fall-off in spam levels has been, we've all known it's only a matter of time before botnets began to worm their way back into the the internet. it turns out that part of the reason spam levels may have stayed lower these past months is that the same authors who might have normally spent time resurrecting their dead botnets on new servers were instead writing new botnets altogether. the new malware networks aren't just rehashes of what's come before; many of them incorporate advanced techniques to render themselves harder to detect/remove. domain registrars are concerned about efforts by icann to determine what can be done about the use of fast flux hosting for illegal purposes. fast flux and double flux hosting present both registrars and registrants with a thorny problem. these two hosting methods are not classified as attack methods in and of themselves, but are often employed by spammers and malware botnets. us isp verizon have ""lost"" 3,400 database records pertaining to customers who chose to opt-out of their marketing campaign. verizon seems to have run into a glitch with one of its customer databases, losing thousands of records. here's the background: in compliance with federal communications commission rules, the company has established a system to permit consumers to ""opt out"" of letting verizon use their phone records for marketing campaigns. an irish isp has settled a court case with the music industry by agreeing to a graduated response plan to target repeat offenders in online piracy. one of ireland's largest isps, eircom, has capitulated to the major music labels and agreed to implement a full ""graduated response"" program-complete with disconnections. users get two warnings regarding file-sharing, and a third violation brings down the banhammer. the music industry has already said that it intends to pursue the same agreement with ireland's other isps. us isp cox is preparing to throttle ""non time-sensitive"" traffic across its network. it takes guts-or perhaps something a bit further down the anatomy-to wait until comcast has been smacked down for singling out p2p, the obama administration has come to power, and democrat michael copps (temporarily) heads the fcc to roll out a new internet traffic management system that delays only some kinds of content during moments of congestion. but that's exactly what cox cable, the third largest cable system in the us, has just announced. the british ""child protection database"", containing contact details for every under-18 year old in england will be accessible to 390,000 people, and parents will not be permitted to have their child removed from the database, it has been revealed. the contactpoint database is intended to improve information sharing between professionals working with children. children's minister baroness morgan said parents would not be allowed to remove their children from the list. the conservatives attacked the £224m database as ""another expensive data disaster waiting to happen"".","text, spam",sys msg,,
2009020103_00017684_W,"constitution 101 by gary a mcavin at 7:17 pm on 11/26/2008 posted by gary a mcavin on tuesday, january 15, 2008 10:25:43 am shades of the ole south; we have a return to the middle 1800's before the slaves were set free. remember when president abraham lincoln signed the emancipation proclamation? you know the document that freed the slaves from bondage and servitude? oh; you never heard of such a thing? my, my, have you lived a sheltered life. actually; there is the old school of thought still being utilized by hard core slaver mentalities. they never really believed that the black people were freed from slavery, theirs. and such throw backs to slaver antiquities still exist in the minds of many to this very day! to behold the condescending arrogant presentation of the clinton campaign harkens back to such a time and attitude. you see; the clinton's are the plantation masters and barrack obama is the runaway slave that refuses to remain on the master's plantation. and now he must be disciplined and scourged. he must be taught to know his place among them there white folks. remember martin luther king? just like abraham lincoln, he was assassinated for rising up against these plantation masters. and such will be the case for any uppity negro-aka african-american; that has the unmitigated gall to rise above their upbringing… have mercy! if you just pay attention to the words coming forth from hillary clinton's oral fissure you will most certainly hear the true condescending racist attitude of her slaver mentality. here is one of the controversial quotes ill-spoken from hillary clinton: ""i would point to the fact that that dr. king's dream began to be realized when president johnson passed the civil rights act of 1964, when he was able to get through congress something that president kennedy was hopeful to do, the president before had not even tried, but it took a president to get it done."" what is the veiled reference or inference here? is it not that dr. martin luther king was incapable of getting the job done? was she referring to lbj as being the major instrument for dr. king's righteous cause? the civil rights movement began at ground level. where was lbj at the time? was he marching and working with dr king directly? where was lbj (lyndon baines johnson) on brown v. board of education (1954)? where was lbj on the emmett till case (1955)? was lbj ever in alabama marching and going to jail for the cause with dr. king? was that great civil rights proponent lbj at any of the civil rights movements efforts, marches, and protests for/on equality? don't make me laugh. anything that lbj ever did for the civil rights movement was only for political expediency; his own!",text,,,
2009020104_00021661_W,"ottawa - ottawa's striking transit drivers, mechanics and dispatchers voted overwhelmingly saturday in favour of a plan for binding arbitration to settle the dispute. the margin was 95 per cent in favour, according to radio station cfra the vote followed ottawa city council's unanimous approval of the option early friday. company sources told cfra that mechanics began returning to work saturday to start getting buses ready for a return to service on thursday. the amalgamated transit union's international branch vice-president, randy graham, says his members were willing to keep garages open around the clock until service resumes. the agreement to let an arbitrator determine a contract came thursday, a day after the federal government said it was prepared to legislate an end to the nearly two-month strike. talks between the city and the union had reached an impasse after repeated breakdowns in negotiations. major issues in the dispute included wages and work schedules. a debate in the house of commons on the back-to-work legislation was cancelled after word of the deal was released. the strike had transformed tranquil ottawa into an urban jungle overnight. traffic chaos, road rage and overfilled parking lots became a fact of life around parliament hill. some shops were shuttered as employees suddenly stopped showing up for work, suburban customers couldn't reach the downtown core, and owners opted to stay home instead of commuting. getting a taxi was a herculean task during rush hour; calls to the major cab companies resulted in busy signals or - for the lucky few who managed to get through - prompted a warning that 90-minute waits had become the new normal. getting transportation was especially difficult during the recent cold snaps that hit the region, as the frenzied competition for cabs left many carless residents walking long distances in weather that plunged below -20c. labour minister rona ambrose said last wednesday the federal government was prepared to legislate and end to the strike, and there was word from the liberals and ndp they would support the move. liberal premier dalton mcguinty, who represents an ottawa riding, had pressed the federal government to act. red ken: artifact of a discarded ideology or the man of the future? close what are tags? a tag is a keyword or descriptive term supplied by our editorial staff used to associate related articles with one another. tags make it easier for you to find other stories that share the same theme or topic with the article you're currently reading. © copyright 2009 ctvglobemedia publishing inc. all rights reserved. the globe and mail are divisions of ctvglobemedia publishing inc.,",text,,,
